Frame,Object Name,X,Y
72,eric_lp.011,935,329
72,eric_lp.011,201,311
72,eric_lp.011,165,102
72,eric_lp.011,917,211
72,eric_lp.011,926,67
72,eric_lp.011,702,9
72,eric_lp.009,677,70
72,eric_lp.007,925,185
72,eric_lp.007,289,11
72,eric_lp.005,506,308
72,eric_lp.005,232,154
72,eric_lp.003,879,156
72,eric_lp.003,750,3
72,eric_lp.003,713,16
72,eric_lp.003,729,6
72,eric_lp,356,441
72,eric_lp,787,148
72,eric_lp,369,248
72,arnaud_lp.011,689,181
72,arnaud_lp.011,221,62
72,arnaud_lp.011,281,42
72,arnaud_lp.009,104,36
72,arnaud_lp.007,30,196
72,arnaud_lp.007,886,133
72,arnaud_lp.007,224,217
72,arnaud_lp.005,796,93
72,arnaud_lp.005,161,65
72,arnaud_lp.005,741,10
72,arnaud_lp.003,529,385
72,arnaud_lp.003,799,468
72,arnaud_lp.003,500,37
72,arnaud_lp,58,279
72,arnaud_lp,574,305
72,arnaud_lp,64,181
72,arnaud_lp,106,143
72,arnaud_lp,67,93
72,arnaud_lp,326,143
72,arnaud_lp,896,231
72,arnaud_lp,752,9
73,olivier_lp.011,931,29
73,olivier_lp.011,470,32
73,olivier_lp.009,455,244
73,olivier_lp.009,759,19
73,olivier_lp.007,944,156
73,olivier_lp.007,287,100
73,olivier_lp.007,149,76
73,olivier_lp.007,915,117
73,olivier_lp.007,109,232
73,olivier_lp.007,614,80
73,olivier_lp.007,118,17
73,olivier_lp.007,259,28
73,olivier_lp.005,197,393
73,olivier_lp.005,48,97
73,olivier_lp.005,551,241
73,olivier_lp.003,41,20
73,olivier_lp,151,366
73,olivier_lp,709,128
73,eric_lp.011,852,354
73,eric_lp.011,932,329
73,eric_lp.011,204,312
73,eric_lp.011,166,102
73,eric_lp.011,914,211
73,eric_lp.011,924,67
73,eric_lp.011,701,10
73,eric_lp.009,675,70
73,eric_lp.007,959,69
73,eric_lp.007,922,185
73,eric_lp.007,291,11
73,eric_lp.005,508,308
73,eric_lp.005,231,154
73,eric_lp.003,877,156
73,eric_lp.003,751,3
73,eric_lp.003,714,16
73,eric_lp.003,730,6
73,eric_lp,358,442
73,eric_lp,789,149
73,eric_lp,371,249
73,arnaud_lp.011,691,181
73,arnaud_lp.011,219,62
73,arnaud_lp.011,283,42
73,arnaud_lp.009,102,36
73,arnaud_lp.007,28,196
73,arnaud_lp.007,888,133
73,arnaud_lp.007,222,217
73,arnaud_lp.005,795,93
73,arnaud_lp.005,160,65
73,arnaud_lp.005,740,10
73,arnaud_lp.003,527,386
73,arnaud_lp.003,801,468
73,arnaud_lp.003,501,37
73,arnaud_lp,56,279
73,arnaud_lp,573,306
73,arnaud_lp,63,181
73,arnaud_lp,105,143
73,arnaud_lp,66,94
73,arnaud_lp,328,143
73,arnaud_lp,895,231
73,arnaud_lp,752,9
74,olivier_lp.011,932,29
74,olivier_lp.011,472,32
74,olivier_lp.009,452,244
74,olivier_lp.009,760,19
74,olivier_lp.007,941,155
74,olivier_lp.007,289,100
74,olivier_lp.007,148,76
74,olivier_lp.007,913,117
74,olivier_lp.007,107,231
74,olivier_lp.007,616,80
74,olivier_lp.007,120,17
74,olivier_lp.007,261,28
74,olivier_lp.005,195,393
74,olivier_lp.005,49,97
74,olivier_lp.005,552,241
74,olivier_lp.003,42,20
74,olivier_lp,152,366
74,olivier_lp,708,128
74,eric_lp.011,855,355
74,eric_lp.011,929,329
74,eric_lp.011,207,312
74,eric_lp.011,168,103
74,eric_lp.011,912,211
74,eric_lp.011,922,67
74,eric_lp.011,699,10
74,eric_lp.009,673,70
74,eric_lp.007,957,69
74,eric_lp.007,920,185
74,eric_lp.007,293,11
74,eric_lp.005,509,308
74,eric_lp.005,230,154
74,eric_lp.003,876,156
74,eric_lp.003,752,3
74,eric_lp.003,715,16
74,eric_lp.003,731,7
74,eric_lp,360,442
74,eric_lp,790,149
74,eric_lp,373,249
74,arnaud_lp.011,694,181
74,arnaud_lp.011,217,62
74,arnaud_lp.011,285,42
74,arnaud_lp.009,101,36
74,arnaud_lp.007,25,195
74,arnaud_lp.007,890,133
74,arnaud_lp.007,219,217
74,arnaud_lp.005,794,93
74,arnaud_lp.005,159,65
74,arnaud_lp.005,739,10
74,arnaud_lp.003,525,386
74,arnaud_lp.003,803,468
74,arnaud_lp.003,502,37
74,arnaud_lp,54,280
74,arnaud_lp,571,306
74,arnaud_lp,62,181
74,arnaud_lp,104,143
74,arnaud_lp,64,94
74,arnaud_lp,329,143
74,arnaud_lp,893,231
74,arnaud_lp,753,9
75,olivier_lp.011,934,29
75,olivier_lp.011,473,33
75,olivier_lp.009,450,244
75,olivier_lp.009,762,20
75,olivier_lp.007,939,155
75,olivier_lp.007,291,99
75,olivier_lp.007,146,75
75,olivier_lp.007,911,117
75,olivier_lp.007,104,231
75,olivier_lp.007,617,80
75,olivier_lp.007,121,16
75,olivier_lp.007,262,27
75,olivier_lp.005,194,394
75,olivier_lp.005,51,97
75,olivier_lp.005,553,241
75,olivier_lp.003,43,20
75,olivier_lp,154,366
75,olivier_lp,707,128
75,eric_lp.011,858,355
75,eric_lp.011,926,329
75,eric_lp.011,210,313
75,eric_lp.011,170,103
75,eric_lp.011,909,211
75,eric_lp.011,920,67
75,eric_lp.011,697,10
75,eric_lp.009,671,71
75,eric_lp.007,954,68
75,eric_lp.007,918,185
75,eric_lp.007,294,11
75,eric_lp.005,511,309
75,eric_lp.005,228,154
75,eric_lp.003,874,156
75,eric_lp.003,753,3
75,eric_lp.003,716,17
75,eric_lp.003,732,7
75,eric_lp,362,443
75,eric_lp,792,149
75,eric_lp,375,249
75,arnaud_lp.011,696,181
75,arnaud_lp.011,215,62
75,arnaud_lp.011,287,42
75,arnaud_lp.009,99,36
75,arnaud_lp.007,23,195
75,arnaud_lp.007,892,133
75,arnaud_lp.007,217,216
75,arnaud_lp.005,793,93
75,arnaud_lp.005,158,65
75,arnaud_lp.005,738,10
75,arnaud_lp.003,524,386
75,arnaud_lp.003,804,468
75,arnaud_lp.003,502,37
75,arnaud_lp,53,280
75,arnaud_lp,569,306
75,arnaud_lp,60,181
75,arnaud_lp,102,143
75,arnaud_lp,63,94
75,arnaud_lp,330,143
75,arnaud_lp,892,232
75,arnaud_lp,754,9
76,olivier_lp.011,936,30
76,olivier_lp.011,475,33
76,olivier_lp.009,448,244
76,olivier_lp.009,764,20
76,olivier_lp.007,937,154
76,olivier_lp.007,293,99
76,olivier_lp.007,144,75
76,olivier_lp.007,909,116
76,olivier_lp.007,102,231
76,olivier_lp.007,619,80
76,olivier_lp.007,123,16
76,olivier_lp.007,264,27
76,olivier_lp.005,192,394
76,olivier_lp.005,52,97
76,olivier_lp.005,555,241
76,olivier_lp.003,44,20
76,olivier_lp,155,366
76,olivier_lp,706,127
76,eric_lp.011,861,356
76,eric_lp.011,923,328
76,eric_lp.011,212,313
76,eric_lp.011,172,104
76,eric_lp.011,906,211
76,eric_lp.011,918,68
76,eric_lp.011,696,10
76,eric_lp.009,670,71
76,eric_lp.007,952,68
76,eric_lp.007,915,185
76,eric_lp.007,296,11
76,eric_lp.005,512,309
76,eric_lp.005,227,155
76,eric_lp.003,873,156
76,eric_lp.003,754,3
76,eric_lp.003,717,17
76,eric_lp.003,733,7
76,eric_lp,364,443
76,eric_lp,793,150
76,eric_lp,376,249
76,arnaud_lp.011,698,181
76,arnaud_lp.011,213,62
76,arnaud_lp.011,288,42
76,arnaud_lp.009,97,36
76,arnaud_lp.007,21,194
76,arnaud_lp.007,894,132
76,arnaud_lp.007,215,216
76,arnaud_lp.005,792,93
76,arnaud_lp.005,157,65
76,arnaud_lp.005,737,10
76,arnaud_lp.003,522,386
76,arnaud_lp.003,806,468
76,arnaud_lp.003,503,37
76,arnaud_lp,51,280
76,arnaud_lp,568,306
76,arnaud_lp,59,182
76,arnaud_lp,101,144
76,arnaud_lp,62,94
76,arnaud_lp,331,143
76,arnaud_lp,891,232
76,arnaud_lp,755,9
77,olivier_lp.011,937,30
77,olivier_lp.011,477,33
77,olivier_lp.009,445,244
77,olivier_lp.009,765,20
77,olivier_lp.007,935,154
77,olivier_lp.007,295,99
77,olivier_lp.007,142,75
77,olivier_lp.007,907,116
77,olivier_lp.007,99,231
77,olivier_lp.007,621,79
77,olivier_lp.007,124,16
77,olivier_lp.007,265,27
77,olivier_lp.005,191,394
77,olivier_lp.005,52,97
77,olivier_lp.005,556,241
77,olivier_lp.003,44,20
77,olivier_lp,157,366
77,olivier_lp,705,127
77,eric_lp.011,864,357
77,eric_lp.011,920,328
77,eric_lp.011,215,314
77,eric_lp.011,173,104
77,eric_lp.011,904,211
77,eric_lp.011,916,67
77,eric_lp.011,694,9
77,eric_lp.009,668,71
77,eric_lp.007,951,68
77,eric_lp.007,913,184
77,eric_lp.007,298,11
77,eric_lp.005,514,309
77,eric_lp.005,226,155
77,eric_lp.003,871,156
77,eric_lp.003,755,4
77,eric_lp.003,718,17
77,eric_lp.003,734,7
77,eric_lp,366,443
77,eric_lp,794,150
77,eric_lp,378,250
77,arnaud_lp.011,701,180
77,arnaud_lp.011,212,62
77,arnaud_lp.011,290,41
77,arnaud_lp.009,95,36
77,arnaud_lp.007,19,194
77,arnaud_lp.007,897,132
77,arnaud_lp.007,212,215
77,arnaud_lp.005,790,93
77,arnaud_lp.005,156,65
77,arnaud_lp.005,736,10
77,arnaud_lp.003,521,386
77,arnaud_lp.003,808,467
77,arnaud_lp.003,504,37
77,arnaud_lp,50,280
77,arnaud_lp,567,307
77,arnaud_lp,58,182
77,arnaud_lp,100,144
77,arnaud_lp,61,94
77,arnaud_lp,332,143
77,arnaud_lp,889,232
77,arnaud_lp,756,9
78,olivier_lp.011,939,30
78,olivier_lp.011,478,33
78,olivier_lp.009,442,243
78,olivier_lp.009,767,20
78,olivier_lp.007,933,154
78,olivier_lp.007,298,99
78,olivier_lp.007,140,75
78,olivier_lp.007,905,116
78,olivier_lp.007,97,231
78,olivier_lp.007,623,79
78,olivier_lp.007,126,16
78,olivier_lp.007,267,27
78,olivier_lp.005,189,394
78,olivier_lp.005,53,97
78,olivier_lp.005,557,241
78,olivier_lp.003,45,21
78,olivier_lp,158,366
78,olivier_lp,704,127
78,eric_lp.011,867,358
78,eric_lp.011,917,327
78,eric_lp.011,217,314
78,eric_lp.011,175,104
78,eric_lp.011,901,210
78,eric_lp.011,915,67
78,eric_lp.011,693,9
78,eric_lp.009,666,70
78,eric_lp.007,949,68
78,eric_lp.007,911,184
78,eric_lp.007,299,11
78,eric_lp.005,516,309
78,eric_lp.005,225,155
78,eric_lp.003,870,155
78,eric_lp.003,756,3
78,eric_lp.003,719,17
78,eric_lp.003,735,7
78,eric_lp,367,443
78,eric_lp,795,150
78,eric_lp,379,249
78,arnaud_lp.011,703,180
78,arnaud_lp.011,210,62
78,arnaud_lp.011,292,41
78,arnaud_lp.009,94,35
78,arnaud_lp.007,17,194
78,arnaud_lp.007,899,132
78,arnaud_lp.007,210,215
78,arnaud_lp.005,789,93
78,arnaud_lp.005,155,65
78,arnaud_lp.005,735,10
78,arnaud_lp.003,519,386
78,arnaud_lp.003,809,467
78,arnaud_lp.003,505,36
78,arnaud_lp,49,281
78,arnaud_lp,565,307
78,arnaud_lp,57,182
78,arnaud_lp,99,144
78,arnaud_lp,60,94
78,arnaud_lp,333,143
78,arnaud_lp,888,232
78,arnaud_lp,757,9
79,olivier_lp.011,941,30
79,olivier_lp.011,480,34
79,olivier_lp.009,440,243
79,olivier_lp.009,769,20
79,olivier_lp.007,930,154
79,olivier_lp.007,300,99
79,olivier_lp.007,138,75
79,olivier_lp.007,903,116
79,olivier_lp.007,94,231
79,olivier_lp.007,625,79
79,olivier_lp.007,128,16
79,olivier_lp.007,269,27
79,olivier_lp.005,188,394
79,olivier_lp.005,54,96
79,olivier_lp.005,558,240
79,olivier_lp.003,46,21
79,olivier_lp,159,366
79,olivier_lp,703,127
79,eric_lp.011,870,358
79,eric_lp.011,914,326
79,eric_lp.011,220,315
79,eric_lp.011,177,104
79,eric_lp.011,899,210
79,eric_lp.011,913,67
79,eric_lp.011,691,9
79,eric_lp.009,665,70
79,eric_lp.007,947,67
79,eric_lp.007,909,183
79,eric_lp.007,301,10
79,eric_lp.005,517,309
79,eric_lp.005,223,155
79,eric_lp.003,869,155
79,eric_lp.003,757,3
79,eric_lp.003,720,17
79,eric_lp.003,736,7
79,eric_lp,369,443
79,eric_lp,797,150
79,eric_lp,381,249
79,arnaud_lp.011,705,180
79,arnaud_lp.011,208,61
79,arnaud_lp.011,293,41
79,arnaud_lp.009,92,35
79,arnaud_lp.007,14,194
79,arnaud_lp.007,901,132
79,arnaud_lp.007,207,215
79,arnaud_lp.005,788,94
79,arnaud_lp.005,154,65
79,arnaud_lp.005,734,10
79,arnaud_lp.003,518,386
79,arnaud_lp.003,811,467
79,arnaud_lp.003,506,36
79,arnaud_lp,47,281
79,arnaud_lp,564,307
79,arnaud_lp,56,182
79,arnaud_lp,98,144
79,arnaud_lp,59,94
79,arnaud_lp,333,142
79,arnaud_lp,887,232
79,arnaud_lp,757,9
80,olivier_lp.011,942,30
80,olivier_lp.011,481,33
80,olivier_lp.009,437,243
80,olivier_lp.009,770,20
80,olivier_lp.007,928,155
80,olivier_lp.007,302,99
80,olivier_lp.007,136,75
80,olivier_lp.007,901,117
80,olivier_lp.007,92,231
80,olivier_lp.007,627,80
80,olivier_lp.007,129,17
80,olivier_lp.007,271,27
80,olivier_lp.005,186,394
80,olivier_lp.005,55,96
80,olivier_lp.005,559,240
80,olivier_lp.003,47,21
80,olivier_lp,161,366
80,olivier_lp,702,127
80,eric_lp.011,873,359
80,eric_lp.011,912,325
80,eric_lp.011,222,315
80,eric_lp.011,178,104
80,eric_lp.011,897,209
80,eric_lp.011,911,67
80,eric_lp.011,690,9
80,eric_lp.009,663,70
80,eric_lp.007,946,67
80,eric_lp.007,906,183
80,eric_lp.007,302,10
80,eric_lp.005,518,309
80,eric_lp.005,222,155
80,eric_lp.003,868,155
80,eric_lp.003,757,3
80,eric_lp.003,721,17
80,eric_lp.003,737,7
80,eric_lp,371,443
80,eric_lp,798,150
80,eric_lp,382,249
80,arnaud_lp.011,707,180
80,arnaud_lp.011,206,61
80,arnaud_lp.011,295,41
80,arnaud_lp.009,91,35
80,arnaud_lp.007,12,194
80,arnaud_lp.007,903,133
80,arnaud_lp.007,204,215
80,arnaud_lp.005,787,94
80,arnaud_lp.005,153,65
80,arnaud_lp.005,733,10
80,arnaud_lp.003,516,386
80,arnaud_lp.003,813,467
80,arnaud_lp.003,507,36
80,arnaud_lp,46,281
80,arnaud_lp,563,307
80,arnaud_lp,54,182
80,arnaud_lp,97,144
80,arnaud_lp,58,94
80,arnaud_lp,334,142
80,arnaud_lp,886,232
80,arnaud_lp,758,9
81,olivier_lp.011,944,30
81,olivier_lp.011,483,33
81,olivier_lp.009,435,242
81,olivier_lp.009,772,20
81,olivier_lp.007,925,155
81,olivier_lp.007,304,99
81,olivier_lp.007,134,76
81,olivier_lp.007,898,117
81,olivier_lp.007,89,232
81,olivier_lp.007,629,80
81,olivier_lp.007,131,17
81,olivier_lp.007,273,27
81,olivier_lp.005,184,394
81,olivier_lp.005,56,96
81,olivier_lp.005,561,240
81,olivier_lp.003,48,21
81,olivier_lp,163,366
81,olivier_lp,701,127
81,eric_lp.011,876,359
81,eric_lp.011,909,325
81,eric_lp.011,225,314
81,eric_lp.011,180,104
81,eric_lp.011,894,208
81,eric_lp.011,909,66
81,eric_lp.011,688,8
81,eric_lp.009,661,70
81,eric_lp.007,944,67
81,eric_lp.007,904,183
81,eric_lp.007,304,10
81,eric_lp.005,520,308
81,eric_lp.005,221,155
81,eric_lp.003,867,155
81,eric_lp.003,758,3
81,eric_lp.003,722,17
81,eric_lp.003,737,7
81,eric_lp,372,443
81,eric_lp,799,150
81,eric_lp,383,249
81,arnaud_lp.011,710,181
81,arnaud_lp.011,204,61
81,arnaud_lp.011,297,41
81,arnaud_lp.009,89,35
81,arnaud_lp.007,10,194
81,arnaud_lp.007,905,133
81,arnaud_lp.007,202,216
81,arnaud_lp.005,786,94
81,arnaud_lp.005,152,66
81,arnaud_lp.005,732,10
81,arnaud_lp.003,514,386
81,arnaud_lp.003,815,467
81,arnaud_lp.003,508,36
81,arnaud_lp,44,281
81,arnaud_lp,561,307
81,arnaud_lp,53,182
81,arnaud_lp,96,144
81,arnaud_lp,57,94
81,arnaud_lp,335,142
81,arnaud_lp,885,232
81,arnaud_lp,759,9
82,olivier_lp.011,946,30
82,olivier_lp.011,484,33
82,olivier_lp.009,432,242
82,olivier_lp.009,774,20
82,olivier_lp.007,923,155
82,olivier_lp.007,307,99
82,olivier_lp.007,132,76
82,olivier_lp.007,896,117
82,olivier_lp.007,86,232
82,olivier_lp.007,631,80
82,olivier_lp.007,133,17
82,olivier_lp.007,274,27
82,olivier_lp.005,183,394
82,olivier_lp.005,58,96
82,olivier_lp.005,562,240
82,olivier_lp.003,48,21
82,olivier_lp,164,366
82,olivier_lp,699,127
82,eric_lp.011,878,358
82,eric_lp.011,907,324
82,eric_lp.011,227,314
82,eric_lp.011,182,104
82,eric_lp.011,892,207
82,eric_lp.011,908,66
82,eric_lp.011,687,8
82,eric_lp.009,659,70
82,eric_lp.007,942,67
82,eric_lp.007,902,183
82,eric_lp.007,305,10
82,eric_lp.005,521,308
82,eric_lp.005,220,155
82,eric_lp.003,866,154
82,eric_lp.003,759,3
82,eric_lp.003,722,16
82,eric_lp.003,738,7
82,eric_lp,374,443
82,eric_lp,800,149
82,eric_lp,384,249
82,arnaud_lp.011,712,181
82,arnaud_lp.011,203,61
82,arnaud_lp.011,299,41
82,arnaud_lp.009,88,34
82,arnaud_lp.007,7,194
82,arnaud_lp.007,908,133
82,arnaud_lp.007,199,216
82,arnaud_lp.005,785,94
82,arnaud_lp.005,151,66
82,arnaud_lp.005,732,10
82,arnaud_lp.003,513,386
82,arnaud_lp.003,816,467
82,arnaud_lp.003,509,36
82,arnaud_lp,43,281
82,arnaud_lp,560,307
82,arnaud_lp,52,182
82,arnaud_lp,94,144
82,arnaud_lp,56,94
82,arnaud_lp,336,142
82,arnaud_lp,883,232
82,arnaud_lp,760,9
83,olivier_lp.011,947,30
83,olivier_lp.011,486,33
83,olivier_lp.009,430,242
83,olivier_lp.009,775,20
83,olivier_lp.007,921,156
83,olivier_lp.007,309,99
83,olivier_lp.007,130,76
83,olivier_lp.007,894,118
83,olivier_lp.007,83,233
83,olivier_lp.007,633,80
83,olivier_lp.007,135,17
83,olivier_lp.007,276,27
83,olivier_lp.005,181,394
83,olivier_lp.005,59,96
83,olivier_lp.005,563,240
83,olivier_lp.003,49,21
83,olivier_lp,166,366
83,olivier_lp,698,127
83,eric_lp.011,881,358
83,eric_lp.011,904,323
83,eric_lp.011,230,313
83,eric_lp.011,183,104
83,eric_lp.011,890,207
83,eric_lp.011,906,65
83,eric_lp.011,685,8
83,eric_lp.009,658,70
83,eric_lp.007,941,67
83,eric_lp.007,900,183
83,eric_lp.007,307,10
83,eric_lp.005,522,308
83,eric_lp.005,219,155
83,eric_lp.003,865,154
83,eric_lp.003,760,3
83,eric_lp.003,723,16
83,eric_lp.003,739,7
83,eric_lp,375,443
83,eric_lp,801,149
83,eric_lp,385,249
83,arnaud_lp.011,715,181
83,arnaud_lp.011,201,62
83,arnaud_lp.011,300,41
83,arnaud_lp.009,86,34
83,arnaud_lp.007,4,195
83,arnaud_lp.007,910,133
83,arnaud_lp.007,196,217
83,arnaud_lp.005,784,94
83,arnaud_lp.005,150,66
83,arnaud_lp.005,731,10
83,arnaud_lp.003,511,386
83,arnaud_lp.003,818,467
83,arnaud_lp.003,510,36
83,arnaud_lp,42,281
83,arnaud_lp,559,307
83,arnaud_lp,51,182
83,arnaud_lp,93,144
83,arnaud_lp,55,94
83,arnaud_lp,337,141
83,arnaud_lp,882,232
83,arnaud_lp,761,9
84,olivier_lp.011,949,30
84,olivier_lp.011,487,33
84,olivier_lp.009,427,242
84,olivier_lp.009,777,20
84,olivier_lp.007,918,156
84,olivier_lp.007,311,99
84,olivier_lp.007,128,76
84,olivier_lp.007,892,118
84,olivier_lp.007,81,233
84,olivier_lp.007,635,80
84,olivier_lp.007,137,17
84,olivier_lp.007,278,27
84,olivier_lp.005,179,394
84,olivier_lp.005,60,96
84,olivier_lp.005,565,240
84,olivier_lp.003,50,21
84,olivier_lp,168,366
84,olivier_lp,697,127
84,eric_lp.011,884,358
84,eric_lp.011,901,323
84,eric_lp.011,232,313
84,eric_lp.011,185,103
84,eric_lp.011,888,207
84,eric_lp.011,904,65
84,eric_lp.011,684,7
84,eric_lp.009,656,70
84,eric_lp.007,939,67
84,eric_lp.007,898,183
84,eric_lp.007,309,10
84,eric_lp.005,523,308
84,eric_lp.005,218,155
84,eric_lp.003,863,154
84,eric_lp.003,761,3
84,eric_lp.003,724,16
84,eric_lp.003,740,7
84,eric_lp,377,443
84,eric_lp,802,149
84,eric_lp,387,249
84,arnaud_lp.011,717,182
84,arnaud_lp.011,199,62
84,arnaud_lp.011,302,42
84,arnaud_lp.009,85,34
84,arnaud_lp.007,2,195
84,arnaud_lp.007,912,134
84,arnaud_lp.007,193,217
84,arnaud_lp.005,783,94
84,arnaud_lp.005,149,65
84,arnaud_lp.005,730,10
84,arnaud_lp.003,509,386
84,arnaud_lp.003,820,467
84,arnaud_lp.003,510,36
84,arnaud_lp,40,281
84,arnaud_lp,557,307
84,arnaud_lp,50,182
84,arnaud_lp,92,144
84,arnaud_lp,54,94
84,arnaud_lp,338,141
84,arnaud_lp,881,232
84,arnaud_lp,761,9
85,olivier_lp.011,950,30
85,olivier_lp.011,489,33
85,olivier_lp.009,425,242
85,olivier_lp.009,778,20
85,olivier_lp.007,916,156
85,olivier_lp.007,313,99
85,olivier_lp.007,126,77
85,olivier_lp.007,890,118
85,olivier_lp.007,78,233
85,olivier_lp.007,637,80
85,olivier_lp.007,139,17
85,olivier_lp.007,280,27
85,olivier_lp.005,177,394
85,olivier_lp.005,61,96
85,olivier_lp.005,566,240
85,olivier_lp.003,51,20
85,olivier_lp,170,366
85,olivier_lp,695,127
85,eric_lp.011,886,358
85,eric_lp.011,898,322
85,eric_lp.011,235,313
85,eric_lp.011,187,103
85,eric_lp.011,885,207
85,eric_lp.011,902,65
85,eric_lp.011,682,7
85,eric_lp.009,654,70
85,eric_lp.007,937,68
85,eric_lp.007,895,184
85,eric_lp.007,310,10
85,eric_lp.005,525,307
85,eric_lp.005,217,155
85,eric_lp.003,862,154
85,eric_lp.003,761,3
85,eric_lp.003,725,17
85,eric_lp.003,741,7
85,eric_lp,379,443
85,eric_lp,803,149
85,eric_lp,388,249
85,arnaud_lp.011,720,182
85,arnaud_lp.011,197,62
85,arnaud_lp.011,304,42
85,arnaud_lp.009,83,34
85,arnaud_lp.007,0,195
85,arnaud_lp.007,914,134
85,arnaud_lp.007,191,217
85,arnaud_lp.005,782,94
85,arnaud_lp.005,148,65
85,arnaud_lp.005,729,10
85,arnaud_lp.003,508,386
85,arnaud_lp.003,822,467
85,arnaud_lp.003,511,36
85,arnaud_lp,39,281
85,arnaud_lp,556,307
85,arnaud_lp,48,182
85,arnaud_lp,91,144
85,arnaud_lp,53,94
85,arnaud_lp,339,141
85,arnaud_lp,880,232
85,arnaud_lp,762,9
86,olivier_lp.011,952,30
86,olivier_lp.011,491,33
86,olivier_lp.009,422,242
86,olivier_lp.009,780,20
86,olivier_lp.007,914,156
86,olivier_lp.007,315,99
86,olivier_lp.007,124,77
86,olivier_lp.007,888,118
86,olivier_lp.007,76,233
86,olivier_lp.007,639,80
86,olivier_lp.007,140,17
86,olivier_lp.007,281,27
86,olivier_lp.005,175,394
86,olivier_lp.005,62,96
86,olivier_lp.005,568,241
86,olivier_lp.003,51,20
86,olivier_lp,172,366
86,olivier_lp,694,127
86,eric_lp.011,889,359
86,eric_lp.011,895,322
86,eric_lp.011,238,313
86,eric_lp.011,189,104
86,eric_lp.011,883,207
86,eric_lp.011,901,65
86,eric_lp.011,681,7
86,eric_lp.009,652,70
86,eric_lp.007,935,68
86,eric_lp.007,893,184
86,eric_lp.007,312,10
86,eric_lp.005,526,307
86,eric_lp.005,215,155
86,eric_lp.003,861,154
86,eric_lp.003,762,3
86,eric_lp.003,726,17
86,eric_lp.003,742,7
86,eric_lp,380,443
86,eric_lp,804,149
86,eric_lp,389,249
86,arnaud_lp.011,722,183
86,arnaud_lp.011,195,62
86,arnaud_lp.011,306,42
86,arnaud_lp.009,82,34
86,arnaud_lp.007,916,134
86,arnaud_lp.007,188,217
86,arnaud_lp.005,781,94
86,arnaud_lp.005,147,65
86,arnaud_lp.005,728,10
86,arnaud_lp.003,506,386
86,arnaud_lp.003,824,467
86,arnaud_lp.003,512,36
86,arnaud_lp,37,281
86,arnaud_lp,554,307
86,arnaud_lp,47,182
86,arnaud_lp,90,144
86,arnaud_lp,52,94
86,arnaud_lp,340,141
86,arnaud_lp,879,232
86,arnaud_lp,763,9
87,olivier_lp.011,954,30
87,olivier_lp.011,492,33
87,olivier_lp.009,419,243
87,olivier_lp.009,782,20
87,olivier_lp.007,912,156
87,olivier_lp.007,317,98
87,olivier_lp.007,122,76
87,olivier_lp.007,886,118
87,olivier_lp.007,73,233
87,olivier_lp.007,641,80
87,olivier_lp.007,142,17
87,olivier_lp.007,283,27
87,olivier_lp.005,173,395
87,olivier_lp.005,63,97
87,olivier_lp.005,569,241
87,olivier_lp.003,52,20
87,olivier_lp,174,366
87,olivier_lp,693,128
87,eric_lp.011,892,359
87,eric_lp.011,892,322
87,eric_lp.011,240,313
87,eric_lp.011,191,104
87,eric_lp.011,880,207
87,eric_lp.011,899,65
87,eric_lp.011,679,7
87,eric_lp.009,650,70
87,eric_lp.007,933,68
87,eric_lp.007,890,184
87,eric_lp.007,314,11
87,eric_lp.005,528,307
87,eric_lp.005,214,155
87,eric_lp.003,859,154
87,eric_lp.003,763,4
87,eric_lp.003,727,17
87,eric_lp.003,743,7
87,eric_lp,382,443
87,eric_lp,806,150
87,eric_lp,391,249
87,arnaud_lp.011,725,183
87,arnaud_lp.011,193,61
87,arnaud_lp.011,308,42
87,arnaud_lp.009,80,34
87,arnaud_lp.007,918,134
87,arnaud_lp.007,186,217
87,arnaud_lp.005,780,94
87,arnaud_lp.005,146,65
87,arnaud_lp.005,727,10
87,arnaud_lp.003,504,386
87,arnaud_lp.003,826,467
87,arnaud_lp.003,513,36
87,arnaud_lp,36,281
87,arnaud_lp,553,307
87,arnaud_lp,46,182
87,arnaud_lp,89,144
87,arnaud_lp,51,94
87,arnaud_lp,341,141
87,arnaud_lp,877,232
87,arnaud_lp,764,9
88,olivier_lp.011,955,30
88,olivier_lp.011,494,33
88,olivier_lp.009,417,243
88,olivier_lp.009,784,21
88,olivier_lp.007,910,156
88,olivier_lp.007,319,98
88,olivier_lp.007,121,76
88,olivier_lp.007,884,118
88,olivier_lp.007,71,233
88,olivier_lp.007,642,80
88,olivier_lp.007,143,17
88,olivier_lp.007,285,27
88,olivier_lp.005,171,395
88,olivier_lp.005,65,97
88,olivier_lp.005,571,241
88,olivier_lp.003,53,20
88,olivier_lp,176,366
88,olivier_lp,691,128
88,eric_lp.011,895,360
88,eric_lp.011,889,322
88,eric_lp.011,243,314
88,eric_lp.011,193,104
88,eric_lp.011,878,207
88,eric_lp.011,897,65
88,eric_lp.011,678,7
88,eric_lp.009,648,70
88,eric_lp.007,931,69
88,eric_lp.007,888,185
88,eric_lp.007,315,11
88,eric_lp.005,529,307
88,eric_lp.005,213,155
88,eric_lp.003,858,154
88,eric_lp.003,764,4
88,eric_lp.003,728,17
88,eric_lp.003,744,7
88,eric_lp,384,443
88,eric_lp,807,150
88,eric_lp,392,249
